class_Id,weenie_name,weenie_type,property_type,icon_type,icon_decimal,icon_hex
31678,Yellow Monster Sprout,1,8,MainIcon,100687925,6035
31681,Fly Trap,1,8,MainIcon,100687930,603A
31682,Pitcher Plant,1,8,MainIcon,100687922,6032
31683,Sundew,1,8,MainIcon,100687921,6031
31684,Monster Fly Trap,1,8,MainIcon,100687930,603A
31686,Yellow Monster Seed,51,8,MainIcon,100687929,6039
31687,Orange Monster Seed,51,8,MainIcon,100687928,6038
31688,Red Monster Seed,51,8,MainIcon,100687927,6037
31689,Drozer,10,8,MainIcon,100667446,1036
31690,Dionaea,10,8,MainIcon,100667446,1036
31691,Sara Sen,10,8,MainIcon,100667446,1036
31692,Jun Sawashima,10,8,MainIcon,100667446,1036
31693,Squalid Shield,1,8,MainIcon,100687771,5F9B
31694,Leatherworking Supplies,20,8,MainIcon,100667426,1022
31695,Blacksmithing Supplies,20,8,MainIcon,100667426,1022
31696,Ruschk Camp Leader,10,8,MainIcon,100677373,36FD
31697,Ruschk Camp Leader,10,8,MainIcon,100677373,36FD
31698,Fine Leather Scraps,1,8,MainIcon,100687784,5FA8
31699,Fine Metal Scraps,1,8,MainIcon,100687785,5FA9
31700,Leatherworking Chest Key,22,8,MainIcon,100667469,104D
31701,Blacksmithing Chest Key,22,8,MainIcon,100667469,104D
31702,Camp Blacksmith,10,8,MainIcon,100667446,1036
31703,Ruschk Camp Sightings,8,8,MainIcon,100675751,30A7
31704,Tachi,6,8,MainIcon,100668915,15F3
31705,Phantom Bow,3,8,MainIcon,100668815,158F
31706,Hollow Crossbow,3,8,MainIcon,100668835,15A3
31708,Hea Bone and Hide Shirt,2,8,MainIcon,100688131,6103
31709,Hea Kassoka,10,8,MainIcon,100667452,103C
31710,Hagra's Holdfast,7,8,MainIcon,100667499,106B
31715,Atlatl Dart,5,8,MainIcon,100672373,2375
31716,Quarrel,5,8,MainIcon,100667584,10C0
31717,Arrow,5,8,MainIcon,100667622,10E6
31718,High Archon Kraest,10,8,MainIcon,100667446,1036
31720,Torn Journal Page - Page 1,1,8,MainIcon,100674008,29D8
31721,Torn Journal Page - Page 2,1,8,MainIcon,100674008,29D8
31722,Torn Journal Page - Page 3,1,8,MainIcon,100674008,29D8
31723,Torn Journal Page - Page 4,1,8,MainIcon,100674008,29D8
31724,Incomplete Journal - Pages 1-4,1,8,MainIcon,100674007,29D7
31725,Insignia Badge,1,8,MainIcon,100688125,60FD
31728,Mancanza the Wanderer,10,8,MainIcon,100667446,1036
31731,Merchant,12,8,MainIcon,100667446,1036
31732,Last Known Location of Muldaveus,8,8,MainIcon,100668176,1310
31733,Muldaveus Sightings,8,8,MainIcon,100668117,12D5
31751,Squalid Coat,2,8,MainIcon,100687770,5F9A
31753,Book Shelf,21,8,MainIcon,100668246,1356
31754,Pack,21,8,MainIcon,100670383,1BAF
31755,Fertilized Sundew,64,8,MainIcon,100687921,6031
31756,Fertilized Fly Trap,64,8,MainIcon,100687930,603A
31757,Fertilized Pitcher Plant,64,8,MainIcon,100687922,6032
31758,Frost Dericost Blade,6,8,MainIcon,100688006,6086
31759,Dericost Blade,6,8,MainIcon,100688006,6086
31760,Acid Dericost Blade,6,8,MainIcon,100688006,6086
31761,Lightning Dericost Blade,6,8,MainIcon,100688006,6086
31762,Flaming Dericost Blade,6,8,MainIcon,100688006,6086
31763,Frost Lugian Hammer,6,8,MainIcon,100688034,60A2
31764,Lugian Hammer,6,8,MainIcon,100688034,60A2
31765,Acid Lugian Hammer,6,8,MainIcon,100688034,60A2
31766,Lightning Lugian Hammer,6,8,MainIcon,100688034,60A2
31767,Flaming Lugian Hammer,6,8,MainIcon,100688034,60A2
31768,Frost War Axe,6,8,MainIcon,100672847,254F
31769,War Axe,6,8,MainIcon,100672854,2556
31770,Acid War Axe,6,8,MainIcon,100672844,254C
31771,Lightning War Axe,6,8,MainIcon,100672847,254F
31772,Flaming War Axe,6,8,MainIcon,100672850,2552
31773,Frost Board with Nail,6,8,MainIcon,100688085,60D5
31774,Board with Nail,6,8,MainIcon,100688088,60D8
31775,Acid Board with Nail,6,8,MainIcon,100688094,60DE
31776,Electric Board with Nail,6,8,MainIcon,100688088,60D8
31777,Fire Board with Nail,6,8,MainIcon,100688088,60D8
31778,Frost Spine Glaive,6,8,MainIcon,100688099,60E3
31779,Spine Glaive,6,8,MainIcon,100688099,60E3
31780,Acid Spine Glaive,6,8,MainIcon,100688099,60E3
31781,Electric Spine Glaive,6,8,MainIcon,100688099,60E3
31782,Fire Spine Glaive,6,8,MainIcon,100688099,60E3
31783,Frost Claw,6,8,MainIcon,100692309,7155
31784,Claw,6,8,MainIcon,100688082,60D2
31785,Acid Claw,6,8,MainIcon,100692309,7155
31786,Lightning Claw,6,8,MainIcon,100692309,7155
31787,Flaming Claw,6,8,MainIcon,100692309,7155
31788,Stick,6,8,MainIcon,100687989,6075
31789,Acid Stick,6,8,MainIcon,100687989,6075
31790,Lightning Stick,6,8,MainIcon,100687989,6075
31791,Flaming Stick,6,8,MainIcon,100687989,6075
31792,Frost Stick,6,8,MainIcon,100687989,6075
31793,Frost Lancet,6,8,MainIcon,100688067,60C3
31794,Lancet,6,8,MainIcon,100688067,60C3
31795,Acid Lancet,6,8,MainIcon,100688067,60C3
31796,Lightning Lancet,6,8,MainIcon,100688067,60C3
31797,Flaming Lancet,6,8,MainIcon,100688067,60C3
31798,Slashing Compound Bow,3,8,MainIcon,100688041,60A9
31799,Acid Compound Bow,3,8,MainIcon,100688043,60AB
31800,Blunt Compound Bow,3,8,MainIcon,100688042,60AA
31801,Electric Compound Bow,3,8,MainIcon,100688040,60A8
31802,Fire Compound Bow,3,8,MainIcon,100688049,60B1
31803,Frost Compound Bow,3,8,MainIcon,100688044,60AC
31804,Piercing Compound Bow,3,8,MainIcon,100688050,60B2
31805,Slashing Compound Crossbow,3,8,MainIcon,100688060,60BC
31806,Acid Compound Crossbow,3,8,MainIcon,100688061,60BD
31807,Blunt Compound Crossbow,3,8,MainIcon,100688055,60B7
31808,Electric Compound Crossbow,3,8,MainIcon,100688055,60B7
31809,Fire Compound Crossbow,3,8,MainIcon,100688055,60B7
31810,Frost Compound Crossbow,3,8,MainIcon,100688055,60B7
31811,Piercing Compound Crossbow,3,8,MainIcon,100688056,60B8
31812,Slashing Slingshot,3,8,MainIcon,100688022,6096
31813,Acid Slingshot,3,8,MainIcon,100688022,6096
31814,Blunt Slingshot,3,8,MainIcon,100688022,6096
31815,Electric Slingshot,3,8,MainIcon,100688022,6096
31816,Fire Slingshot,3,8,MainIcon,100688022,6096
31817,Frost Slingshot,3,8,MainIcon,100688022,6096
31818,Piercing Slingshot,3,8,MainIcon,100688022,6096
31819,Slashing Baton,35,8,MainIcon,100688013,608D
31820,Acid Baton,35,8,MainIcon,100688011,608B
31821,Blunt Baton,35,8,MainIcon,100688013,608D
31822,Electric Baton,35,8,MainIcon,100688012,608C
31823,Fire Baton,35,8,MainIcon,100688016,6090
31824,Frost Baton,35,8,MainIcon,100688012,608C
31825,Piercing Baton,35,8,MainIcon,100688016,6090
31826,Black Marrow Keyring,44,8,MainIcon,100688146,6112
31827,Incendiary Knight,10,8,MainIcon,100670274,1B42
31828,Glacial Knight,10,8,MainIcon,100672514,2402
31829,Galvanic Knight,10,8,MainIcon,100670581,1C75
31830,Tenebrous Knight,10,8,MainIcon,100670397,1BBD
31832,Caustic Knight,10,8,MainIcon,100672513,2401
31837,Remoran Sand Stalker,10,8,MainIcon,100667937,1221
31838,Hammer of Discipline,6,8,MainIcon,100677505,3781
31839,Markis,10,8,MainIcon,100667446,1036
31840,Larnia,10,8,MainIcon,100667446,1036
31841,Chef Jonus,10,8,MainIcon,100667446,1036
31842,Hinkel,10,8,MainIcon,100667446,1036
31849,Aggressive Swarm,10,8,MainIcon,100669122,16C2
31861,Fort Tethana Portal Gem,38,8,MainIcon,100674858,2D2A
31863,Randall the Sponge,12,8,MainIcon,100667446,1036
31864,Teardrop Crown,2,8,MainIcon,100688239,616F
31865,Circlet,2,8,MainIcon,100688202,614A
31866,Coronet,2,8,MainIcon,100688191,613F
31867,Diadem,2,8,MainIcon,100688216,6158
31868,Signet Crown,2,8,MainIcon,100688231,6167
31869,Social Manager,68,8,MainIcon,100667494,1066
31871,Watery Token,1,8,MainIcon,100687777,5FA1
31872,Watcher Token,1,8,MainIcon,100687773,5F9D
31874,Fire Golem,10,8,MainIcon,100667940,1224
31875,Water Golem,10,8,MainIcon,100667940,1224
31876,Bur Lizk,10,8,MainIcon,100674805,2CF5
31877,Undead Minion,10,8,MainIcon,100667942,1226
31879,Radiant Shard,38,8,MainIcon,100670634,1CAA
31880,Dazzling Shard,38,8,MainIcon,100670634,1CAA
31881,Brilliant Shard,38,8,MainIcon,100670634,1CAA
31884,Surface,7,8,MainIcon,100667499,106B
31885,Surface,7,8,MainIcon,100667499,106B
31892,Gatekeepers,7,8,MainIcon,100667499,106B
31897,Barbaric Mukkir,10,8,MainIcon,100688542,629E
31898,Umbral Mukkir,10,8,MainIcon,100688542,629E
31901,Fanatical Mukkir,10,8,MainIcon,100688542,629E
31903,Gold Moarsman Tooth,1,8,MainIcon,100688395,620B
31904,Gold Shallows Shredder Fin,1,8,MainIcon,100688396,620C
31905,Gold Remoran Eggs,1,8,MainIcon,100688394,620A
31906,Remoran Sea Raptor,10,8,MainIcon,100667937,1221
31907,Gold Remoran,10,8,MainIcon,100667937,1221
31908,Remoran Raker,10,8,MainIcon,100667937,1221
31909,Shallows Gorger,10,8,MainIcon,100667939,1223
31910,Shallows Shredder,10,8,MainIcon,100667939,1223
31911,Gold Shallows Shredder,10,8,MainIcon,100667939,1223
31912,Mucky Moarsman,10,8,MainIcon,100671185,1ED1
31913,Gold Moarsman,10,8,MainIcon,100671185,1ED1
31914,Scummy Moarsman,10,8,MainIcon,100671185,1ED1
31915,Grimy Moarsman,10,8,MainIcon,100671185,1ED1
31919,Wave Golem,10,8,MainIcon,100667940,1224
31920,Aqueous Golem,10,8,MainIcon,100667940,1224
31921,Mosswart Agitator,10,8,MainIcon,100667449,1039
31924,Path of the Blind West,7,8,MainIcon,100667499,106B
31925,Path of the Blind East,7,8,MainIcon,100667499,106B
31926,Egg Orchard East,7,8,MainIcon,100667499,106B
31928,Egg Orchard West,7,8,MainIcon,100667499,106B
31930,Peng-Ya,10,8,MainIcon,100667446,1036
31931,Algar Oreksun,10,8,MainIcon,100667446,1036
31932,Dayla Bint Kazm,10,8,MainIcon,100667446,1036
31933,The Deep,10,8,MainIcon,100668442,141A
31934,Colista Fluress,10,8,MainIcon,100667377,0FF1
31940,Jedeth Eckhart,10,8,MainIcon,100667446,1036
31941,Dar Rell,10,8,MainIcon,100667446,1036
31947,Door,19,8,MainIcon,100668183,1317
31948,Doomed Spirit,10,8,MainIcon,100676679,3447
31949,Count Tenera,10,8,MainIcon,100667446,1036
31950,Antonia,10,8,MainIcon,100667446,1036
31951,Arica,10,8,MainIcon,100667446,1036
31952,Daniel,10,8,MainIcon,100667446,1036
31953,Gromnie,10,8,MainIcon,100667446,1036
31954,Matthias Eckhart,10,8,MainIcon,100667446,1036
31955,Janus Roma the Shopkeep,12,8,MainIcon,100667446,1036
31956,Lucarus Malloni the Armorer,12,8,MainIcon,100667446,1036
31957,Eliza du Curena,10,8,MainIcon,100667446,1036
31958,Britana,10,8,MainIcon,100667446,1036
31959,Baggs,10,8,MainIcon,100667446,1036
31960,Klars,10,8,MainIcon,100667446,1036
31961,Lurza,10,8,MainIcon,100676420,3344
31962,Dmesne,10,8,MainIcon,100676420,3344
31963,Rhujun,10,8,MainIcon,100676420,3344
31964,Shemza,10,8,MainIcon,100676420,3344
31966,Watcher of the Deep,10,8,MainIcon,100688311,61B7
31967,Devastated Watcher,10,8,MainIcon,100688311,61B7
31968,Ruined Watcher,10,8,MainIcon,100688311,61B7
31970,Shuthoth,10,8,MainIcon,100667447,1037
31971,Water Guardian,10,8,MainIcon,100672514,2402
31972,Flame Guardian,10,8,MainIcon,100670274,1B42
31973,Branwyn,10,8,MainIcon,100667446,1036
31974,Causeway Sentinel,10,8,MainIcon,100667940,1224
31975,Shrine to Xik Minru,10,8,MainIcon,100675788,30CC
31976,Geowulf's Wedding Ring,1,8,MainIcon,100674285,2AED
31977,Rose Quartz Wedding Ring,1,8,MainIcon,100668568,1498
31978,Rose of Celdon,1,8,MainIcon,100668568,1498
31979,Geowulf's Journal,8,8,MainIcon,100674007,29D7
31980,Geowulf's Journal,8,8,MainIcon,100674007,29D7
31981,Geowulf's Journal,8,8,MainIcon,100674007,29D7
31982,Branwyn's Tears,8,8,MainIcon,100675746,30A2
31983,Unreadable Falatacot Volume,1,8,MainIcon,100688124,60FC
31984,Book of Xik Minru,8,8,MainIcon,100688124,60FC
31985,Book of Xik Minru,8,8,MainIcon,100688124,60FC
31986,Xik Minru's Reserve,20,8,MainIcon,100667424,1020
31987,Incarnadine Pigmentation Apparatus,44,8,MainIcon,100688314,61BA
31988,Ochre Pigmentation Apparatus,44,8,MainIcon,100688312,61B8
31989,Atramentous Pigmentation Apparatus,44,8,MainIcon,100688315,61BB
31990,Ultramarine Pigmentation Apparatus,44,8,MainIcon,100688317,61BD
31991,Heliotropic Pigmentation Apparatus,44,8,MainIcon,100688316,61BC
31992,Cerulean Pigmentation Apparatus,44,8,MainIcon,100688320,61C0
31993,Aquamarine Pigmentation Apparatus,44,8,MainIcon,100688319,61BF
31994,Argentate Pigmentation Apparatus,44,8,MainIcon,100688318,61BE
31995,Malfunctioning Pigmentation Apparatus,44,8,MainIcon,100688321,61C1
31996,Verdigris Pigmentation Apparatus,44,8,MainIcon,100688313,61B9
31997,Vaikiakvi,6,8,MainIcon,100674849,2D21
32002,Ghastly Priestess,10,8,MainIcon,100667942,1226
32003,Worm Feast,10,8,MainIcon,100667942,1226
32004,Shambling Adherent,10,8,MainIcon,100667942,1226
32005,Sodden Cadaver,10,8,MainIcon,100667942,1226
32007,High Priestess Xik Minru,10,8,MainIcon,100667942,1226
32009,Geowulf's Ghost,10,8,MainIcon,100667446,1036
32010,Timid Spirit,10,8,MainIcon,100669122,16C2
32014,Aurulent Key,22,8,MainIcon,100676957,355D
32020,Offering to Xik Minru,38,8,MainIcon,100674084,2A24
32021,Offering to Xik Minru,38,8,MainIcon,100688392,6208
32022,Offering to Xik Minru,38,8,MainIcon,100667518,107E
32023,Offering to Xik Minru,38,8,MainIcon,100671831,2157
32024,Offering to Xik Minru,38,8,MainIcon,100674094,2A2E
32025,Shadow Stalker Title Token,38,8,MainIcon,100667518,107E
32026,Black Marrow Reliquary,20,8,MainIcon,100677492,3774
32027,Black Marrow Reliquary,20,8,MainIcon,100677492,3774
32028,Black Marrow Reliquary,20,8,MainIcon,100677492,3774
32029,Acid,13,8,MainIcon,100667465,1049
32030,Brilliant Crystal,10,8,MainIcon,100676420,3344
32031,Dazzling Crystal,10,8,MainIcon,100676420,3344
32032,Radiant Crystal,10,8,MainIcon,100676420,3344
32033,Benek Niffis,10,8,MainIcon,100670961,1DF1
32034,Gold Niffis,10,8,MainIcon,100670961,1DF1
32035,Astis Niffis,10,8,MainIcon,100670961,1DF1
32036,Gold Niffis Tentacle,1,8,MainIcon,100688397,620D
32037,Exit,7,8,MainIcon,100667499,106B
32039,Sanctum of Xik Minru,7,8,MainIcon,100667499,106B
32043,Southern Courtyard,7,8,MainIcon,100667499,106B
32044,Upper Sanctum of Xik Minru,7,8,MainIcon,100667499,106B
32045,Temple of Xik Minru,7,8,MainIcon,100667499,106B
32051,Merwart Urglurg,10,8,MainIcon,100667449,1039
32052,Merwart Gurglurg,10,8,MainIcon,100667449,1039
32053,Healer Hargurg,12,8,MainIcon,100667449,1039
32054,Shopkeeper Hulmurg,12,8,MainIcon,100667449,1039
32055,Blacksmith Bulidurg,12,8,MainIcon,100667449,1039
32056,Archmage Moldurg,12,8,MainIcon,100667449,1039
32058,Vissidal Island,7,8,MainIcon,100667499,106B
32064,Vettorio Bilcone,10,8,MainIcon,100667446,1036
32065,Turino Ribini,10,8,MainIcon,100667446,1036
32066,Otto Selino,10,8,MainIcon,100667446,1036
32067,Romeo Osemmi,10,8,MainIcon,100667446,1036
32068,Tito Brickicci,10,8,MainIcon,100667446,1036
32069,Piero Cenizzi,10,8,MainIcon,100667446,1036
32070,Caprice du Bellenesse,10,8,MainIcon,100667446,1036
32071,Valentina du Lurio,10,8,MainIcon,100667446,1036
32072,Niccolo Brasi,10,8,MainIcon,100667446,1036
32073,Andrea Dilazo,10,8,MainIcon,100667446,1036
32074,Lucio Murrio,10,8,MainIcon,100667446,1036
32075,Salvito di Marden,10,8,MainIcon,100667446,1036
32078,Field Supplies,20,8,MainIcon,100667424,1020
32079,Field Supplies,20,8,MainIcon,100667424,1020
32081,Redspire Portal Gem,38,8,MainIcon,100674856,2D28
32083,Instructions,8,8,MainIcon,100668176,1310
32084,Enrico di Bellenesse,10,8,MainIcon,100667446,1036
32085,Arcanum Refurbisher,10,8,MainIcon,100667446,1036
32086,Refurbisher's Tally,8,8,MainIcon,100667503,106F
32087,Unstable Portal,7,8,MainIcon,100667499,106B
32104,Breached Hive,7,8,MainIcon,100667499,106B
32107,Aun Ruperea,10,8,MainIcon,100671756,210C
32108,Rico Cellini,10,8,MainIcon,100667446,1036
32109,Susana du Loc,10,8,MainIcon,100667446,1036
32110,Robert Gutsmasher,10,8,MainIcon,100667446,1036
32111,Man-At-Arms Thrasher Plaque,1,8,MainIcon,100688467,6253
32112,Voracious Hunter Plaque,1,8,MainIcon,100677365,36F5
32113,Siraluun Slasher Plaque,1,8,MainIcon,100671751,2107
32114,Windreave Stalker Plaque,1,8,MainIcon,100667452,103C
32120,Bloodmouth Remoran,10,8,MainIcon,100667937,1221
32121,Remoran Fist,6,8,MainIcon,100688309,61B5
32122,Merwart Pelagurg,10,8,MainIcon,100667449,1039
32123,Acid Spear,6,8,MainIcon,100667609,10D9
32124,Frost Spear,6,8,MainIcon,100667609,10D9
32125,Gatekeepers,7,8,MainIcon,100667499,106B
32126,Vissidal Island Portal Gem,38,8,MainIcon,100674857,2D29
32127,Vissidal Island,7,8,MainIcon,100667499,106B
32148,Shadow Wings Breastplate,2,8,MainIcon,100688450,6242
32149,White Rabbit Mask,2,8,MainIcon,100688458,624A
32151,Virindi Desecrator Mask,2,8,MainIcon,100688474,625A
32152,Bathrobe of Ordinary Comfort,2,8,MainIcon,100688497,6271
32154,Ghost Guise,2,8,MainIcon,100687704,5F58
32155,Ursuin Guise,2,8,MainIcon,100688468,6254
32156,Maddened Fiun Mask,2,8,MainIcon,100688432,6230
32157,Hollow Minion Mask,2,8,MainIcon,100688433,6231
32158,Homunculus Mask,2,8,MainIcon,100688434,6232
32159,Penguin Mask,2,8,MainIcon,100688479,625F
32160,Uber Penguin Mask,2,8,MainIcon,100688480,6260
32161,Ruschk Mask,2,8,MainIcon,100688435,6233
32162,Snowman Mask,2,8,MainIcon,100688436,6234
32163,Two Headed Snowman Mask,2,8,MainIcon,100688431,622F
32165,Giant Snowman Mask,2,8,MainIcon,100688439,6237
32166,Snowman Mask with Hat,2,8,MainIcon,100688438,6236
32167,Snowman Mask with Fez,2,8,MainIcon,100688437,6235
32168,Dual Eye Patch,2,8,MainIcon,100688452,6244
32169,Eye Patch,2,8,MainIcon,100688440,6238
32170,Ursuin Arm,1,8,MainIcon,100688469,6255
32171,Ursuin Legs,1,8,MainIcon,100688470,6256
32172,Ursuin Body with Two Arms,1,8,MainIcon,100688471,6257
32174,Ursuin Torso,1,8,MainIcon,100688473,6259
32175,Broken Virindi Desecrator Mask,1,8,MainIcon,100688476,625C
32179,Fiun Head,1,8,MainIcon,100688428,622C
32180,Ursuin Body,1,8,MainIcon,100688475,625B
32181,Ghostly Shroud,1,8,MainIcon,100688460,624C
32184,Giant Snowman Head,1,8,MainIcon,100688429,622D
32185,Two Headed Snowman Head,1,8,MainIcon,100688430,622E
32186,Pumpkin Lord,10,8,MainIcon,100688453,6245
32187,Festival Robe,2,8,MainIcon,100688495,626F
32188,Festival Shirt,2,8,MainIcon,100667377,0FF1
32189,Festival Shirt,2,8,MainIcon,100667377,0FF1
32190,Festival Shirt,2,8,MainIcon,100667377,0FF1
32191,Festival Shirt,2,8,MainIcon,100667379,0FF3
32192,Festival Shirt,2,8,MainIcon,100667377,0FF1
32193,Festival Shirt,2,8,MainIcon,100667377,0FF1
32194,Festival Shirt,2,8,MainIcon,100667377,0FF1
32195,Festival Shirt,2,8,MainIcon,100667377,0FF1
32196,Festival Shirt,2,8,MainIcon,100667379,0FF3
32197,Festival Shirt,2,8,MainIcon,100667379,0FF3
32198,Pumpkin Backpack,21,8,MainIcon,100671019,1E2B
32199,Pumpkin Follower,21,8,MainIcon,100667504,1070
32200,Blue Blanket,1,8,MainIcon,100688459,624B
32201,Pumpkin Cookie Cutter,44,8,MainIcon,100688418,6222
32202,Golden Pumpkin,51,8,MainIcon,100688419,6223
32203,Pumpkin Kin,10,8,MainIcon,100671017,1E29
32204,Seeds of Anger,1,8,MainIcon,100670851,1D83
32205,Pumpkin Buffer,10,8,MainIcon,100672168,22A8
32206,Pack Pumpkin Lord,38,8,MainIcon,100688456,6248
32207,Candy Corn,18,8,MainIcon,100688413,621D
32208,Marshmallow Bat,18,8,MainIcon,100688454,6246
32209,Marshmallow Pumpkin,18,8,MainIcon,100688420,6224
32210,Ginger Bread Pumpkin,18,8,MainIcon,100688421,6225
32211,Festival Lights,1,8,MainIcon,100688463,624F
32216,Pack Gold Remoran,38,8,MainIcon,100688455,6247
32217,Qath al-Haddash,10,8,MainIcon,100667446,1036
32221,Master Alizari,10,8,MainIcon,100677371,36FB
32224,Mistress Halmera,10,8,MainIcon,100667446,1036
32226,Mistress Gabille's Notes,8,8,MainIcon,100668176,1310
32227,Mistress Gabille,10,8,MainIcon,100667446,1036
32229,Master Vaserio's Notes,8,8,MainIcon,100668176,1310
32230,Master Versario,10,8,MainIcon,100677371,36FB
32233,Master Alizari's Dig,7,8,MainIcon,100667499,106B
32234,Surface,7,8,MainIcon,100667499,106B
32235,Mistress Halmera's Dig,7,8,MainIcon,100667499,106B
32236,Surface,7,8,MainIcon,100667499,106B
32237,Mistress Gabille's Dig,7,8,MainIcon,100667499,106B
32238,Surface,7,8,MainIcon,100667499,106B
32239,Master Vaserio's Dig,7,8,MainIcon,100667499,106B
32240,Surface,7,8,MainIcon,100667499,106B
32249,Noble Gauntlets of Loyalty,2,8,MainIcon,100674349,2B2D
32254,Gem of Ardent Loyalty,38,8,MainIcon,100688417,6221
32255,Gem of Arcane Corruption,38,8,MainIcon,100688416,6220
32260,Plain Mukkir Orb,35,8,MainIcon,100688412,621C
32261,Solid Mukkir Orb,35,8,MainIcon,100688412,621C
32262,Detailed Mukkir Orb,35,8,MainIcon,100688412,621C
32263,Intricate Mukkir Orb,35,8,MainIcon,100688412,621C
32264,Apothecary Zongo's Stout Brew,44,8,MainIcon,100686464,5A80
32265,Hunter's Stock Amber Brew,44,8,MainIcon,100686464,5A80
32266,Duke Raoul's Distillation Brew,44,8,MainIcon,100686464,5A80
32267,Keg of Apothecary Zongo's Stout,44,8,MainIcon,100686451,5A73
32268,Keg of Duke Raoul's Distillation,44,8,MainIcon,100686451,5A73
32269,Keg of Hunter's Stock Amber,44,8,MainIcon,100688500,6274
32270,Apothecary Zongo's Stout,18,8,MainIcon,100688499,6273
32271,Duke Raoul's Distillation,18,8,MainIcon,100688499,6273
32272,Hunter's Stock Amber,18,8,MainIcon,100688499,6273
32273,The Zongo Papers,8,8,MainIcon,100688501,6275
32274,Moarsmuck,44,8,MainIcon,100688505,6279
32278,Collegium Occultus Ring,1,8,MainIcon,100688502,6276
32280,Malsivir's Journal,8,8,MainIcon,100668117,12D5
32281,Collegium Occultus Anteroom,7,8,MainIcon,100667499,106B
32282,Collegium Occultus Portal,7,8,MainIcon,100667499,106B
32283,Exit,7,8,MainIcon,100667499,106B
32290,Bier of Antius Blackmoor,10,8,MainIcon,100668103,12C7
32292,Commander's Quarters,7,8,MainIcon,100667499,106B
32295,Royal Inquisitor,10,8,MainIcon,100667446,1036
32299,Barkeep Guzglurg,12,8,MainIcon,100667449,1039
32300,Nexus Commander's Helm,2,8,MainIcon,100688283,619B
32301,Nexus Commander,10,8,MainIcon,100677371,36FB
32302,Nexus Commander's Orders,8,8,MainIcon,100668176,1310
32306,Viamontian Lord's Helm,2,8,MainIcon,100688514,6282
32314,Engorged Eater,10,8,MainIcon,100677365,36F5
32315,Famished Eater,10,8,MainIcon,100677365,36F5
32316,Eater,10,8,MainIcon,100677365,36F5
32322,Portal Keeper,10,8,MainIcon,100677371,36FB
32327,Blockade Guard,10,8,MainIcon,100677371,36FB
32328,Blockade Guard,10,8,MainIcon,100677371,36FB
32329,Viamontian Mercenary,10,8,MainIcon,100677371,36FB
32333,Blockade Guard,10,8,MainIcon,100677371,36FB
32351,Gate,19,8,MainIcon,100668434,1412
32358,Viamont Staging Area Key,22,8,MainIcon,100686382,5A2E
32359,Glenden Wood Recall Orb,35,8,MainIcon,100668722,1532
32360,Londigul Ellic the Armorer,10,8,MainIcon,100667446,1036
32362,Tomo Genza,10,8,MainIcon,100667446,1036
32394,Captain Sovano,10,8,MainIcon,100667446,1036
32395,Captain Anrayl,10,8,MainIcon,100667446,1036
32396,Captain Nyino,10,8,MainIcon,100667446,1036
32397,Antius Blackmoor Memorial,10,8,MainIcon,100667446,1036
32398,Alchemy Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32400,Run Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32401,Salvaging Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32404,Heavy Weapons Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32407,War Magic Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32408,Weapon Tinkering Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32409,Arcane Lore Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32410,Armor Tinkering Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32411,Light Weapons Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32412,Missile Weapons Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32413,Cooking Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32415,Assess Creature Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32416,Creature Enchantment Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32418,Finesse Weapons Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32419,Deception Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32420,Fletching Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32421,Healing Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32422,Item Tinkering Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32423,Item Enchantment Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32424,Jump Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32425,Leadership Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32426,Life Magic Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32427,Lockpick Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32428,Loyalty Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32430,Magic Defense Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32431,Magic Item Tinkering Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32432,Mana Conversion Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32433,Melee Defense Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32434,Missile Defense Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
32435,Assess Person Warden of Forgetfulness,10,8,MainIcon,100667624,10E8
